126,5.471234321594238,-0.9944400787353516,-0.8103082180023193,0.0678400196708468,0.0608513206149749,0.1748250932931309,0.0873477705671262,0.1497528241014397,-0.0118363628007647,-0.0391320879512437,-0.0976451219951789,-0.125506490691349,0.0976477250472143
424,6.531163215637207,-0.982998788356781,-0.7741285562515259,0.1072121048818611,0.0538412055015401,-0.1762500387243223,0.12487268551007,0.1218588405230189,-0.0883644325349837,-0.0384282692614907,-0.1580552325405515,-0.0805404103245116,-0.0378996809840367
402,1.494105577468872,-0.9693842530250548,-0.6899866461753845,0.0537018649965892,0.0326139833627988,-0.0872560645009246,0.1760371848131622,0.1553137406325215,-0.086075720334272,0.1361385461766772,-0.1312557920561754,0.1276333819314917,0.0773996810017522
329,-0.6291891932487488,-0.9639559984207152,-0.8719753623008728,0.0690956948749923,0.0233458450303019,0.1163075807261433,0.037503345066565,0.1126131668706272,-0.081098975462676,-0.0814078727094133,-0.0818190734910699,-0.127432798985871,-0.0575858281328765
268,0.5512545108795166,-0.9591792225837708,-0.9045618772506714,0.1045550402467945,0.0831927037233372,-0.04295161343773,-0.162196058797359,0.1066028711132258,0.0836810552757951,0.0786563101470627,-0.1679381138823628,-0.130407860603471,0.0739961229434648
388,5.485395908355713,-0.9548202157020568,-0.6589657068252563,0.070896683007596,0.0588842136837035,-0.1071413711754352,0.1658150460108687,0.1019113620344244,-0.0190283229768714,0.1203798199755286,-0.1174304549243958,0.06211501787331,-0.0048041657420122
530,1.304611325263977,-0.933001697063446,-0.6847246289253235,0.0544339336168126,0.0513434280322595,0.1613418596493004,0.0888313984872277,0.0794925976326632,0.0076132208693203,-0.0058307859457388,-0.1682551705028718,0.0803397229054488,0.0817696447600968
274,5.886396884918213,-0.924345850944519,-0.6842082738876343,0.0539126727242893,0.02644001116706,0.0842563714258034,-0.0981477170528736,0.095779992605558,-0.0748873043832356,0.0811326965063017,-0.0668085760400149,0.1583227825946269,0.0774708608260031
233,1.126119613647461,-0.9122087955474854,-0.7562679052352905,0.0427846739122138,0.0411747303910719,0.152830748077859,-0.0976684863801563,0.076939927334993,0.1205625208974709,0.0498145435066408,-0.1777292349916546,-0.0267376350941707,0.1326760224001148
252,-0.4525035321712494,-0.9012322425842284,-0.705970048904419,0.0362203328785791,0.0312634783220406,0.0556319015946079,0.135846593893319,0.047218913660912,-0.1626772116543244,0.0438534366313856,-0.0698261040468605,-0.0971536251724176,-0.1740337653965354
371,1.058269739151001,-0.892874538898468,-0.8642922043800354,0.0770680576548629,0.0509693389521035,0.1546560182267676,0.1502718263350341,0.1351958468328629,-0.0684873129779983,0.1361781495619811,-0.1556173486789772,-0.0123615183179113,0.1255143419310744
116,1.4518558979034424,-0.8812060952186584,-0.8199249505996704,0.0639413888008192,0.053098256272766,0.0730960362837681,0.1556875167614737,0.1165193234398295,-0.0531047847485623,0.0466493303057903,-0.1089667803511892,-0.1111398832749995,0.0175287018145322
338,1.7410719394683838,-0.8680700063705444,-0.7081080675125122,0.0483232899182265,0.0390687232803058,0.1046753548631482,0.1026919457845397,0.1628322432906639,-0.1598429696625736,-0.1152288066110367,-0.1095648795043958,0.0550251754429256,-0.076597470525373
35,0.8214226961135864,-0.8650069832801819,-0.9183081984519958,0.0911440909071283,0.0696461784663484,0.1136442443102823,-0.1191856202829466,0.1349211151643879,-0.0319412247184291,0.1660292590219381,-0.1257868730634057,-0.0755864408868104,-0.1275813361992725
45,-0.0329120755195617,-0.8621004819869995,-0.8581676483154297,0.080724768895307,0.0494943557838929,-0.1162016334562787,-0.1599172548571595,0.1037540880048567,-0.1469754456468789,0.0483973472524347,-0.0955034829038018,-0.1579068205329221,0.0160533831595592
